year	year_id	team_id	team_name	jersey_number	summary_type	class_year	position	GP	GS	BA	OBP	SLG	AB	R	H	2B	3B	HR	RBI	BB	HBP	SF	SH	K	DP	SB	CS	PickedOff
2015	12080	28755	FGCU	-	Totals	-	-	-	-	44	0.296	0.382	0.387	1,497	258	443	77	6	""	16	235	179	41	19	57	257	39	40	13	 
2015	12080	28755	FGCU	-	Opponent Totals	-	-	-	-	44	11.736	13.857	16.153	1,560	214	424	61	14	15	24	190	97	29	16	33	347	14	50	9	 
2015	12080	231	FIU	-	Totals	-	-	-	-	43	0.275	0.361	0.382	1,496	263	412	60	6	""	29	233	184	28	21	27	267	34	21	22	 
2015	12080	231	FIU	-	Opponent Totals	-	-	-	-	43	0.259	0.366	0.378	1,450	238	376	76	15	""	22	216	204	50	19	37	324	30	46	18	 
2015	12080	220	Fairfield	-	Totals	-	-	-	-	37	0.244	0.324	0.335	1,222	162	298	51	3	""	18	146	120	29	7	10	298	30	27	16	 
2015	12080	220	Fairfield	-	Opponent Totals	-	-	-	-	37	0.278	0.368	0.421	1,180	216	328	66	14	""	25	193	125	50	13	21	184	30	71	23	 
2015	12080	222	Fairleigh Dickinson	-	Totals	-	-	-	-	32	0.252	0.333	0.349	943	131	238	54	2	""	11	121	88	29	6	30	170	22	21	13	 
2015	12080	222	Fairleigh Dickinson	-	Opponent Totals	-	-	-	-	32	0.290	0.401	0.396	960	197	278	51	6	""	13	176	163	29	19	18	149	26	46	15	 
2015	12080	229	Fla. Atlantic	-	Totals	-	-	-	-	43	0.312	0.408	0.450	1,515	324	472	89	14	""	31	278	231	36	29	33	241	34	39	17	 
2015	12080	229	Fla. Atlantic	-	Opponent Totals	-	-	-	-	43	0.249	0.318	0.344	1,539	188	383	74	2	""	23	164	120	41	12	21	318	26	31	12	 
2015	12080	235	Florida	-	Totals	-	-	-	-	45	0.304	0.383	0.468	1,565	321	476	89	18	""	44	294	168	46	21	14	256	32	59	19	 
2015	12080	235	Florida	-	Opponent Totals	-	-	-	-	45	0.233	0.301	0.347	1,488	168	346	55	7	""	34	155	112	37	7	16	347	35	31	16	 
2015	12080	228	Florida A&M	-	Totals	-	-	-	-	39	0.247	0.348	0.325	1,269	162	314	39	3	""	18	140	175	28	13	30	274	22	38	9	 
2015	12080	228	Florida A&M	-	Opponent Totals	-	-	-	-	39	0.285	0.371	0.392	1,291	223	368	57	6	""	23	195	136	49	16	34	227	26	58	23	 
2015	12080	234	Florida St.	-	Totals	-	-	-	-	46	0.267	0.399	0.418	1,546	333	413	86	5	""	46	297	278	74	17	17	405	33	37	14	 
2015	12080	234	Florida St.	-	Opponent Totals	-	-	-	-	46	0.262	0.338	0.389	1,606	227	420	87	5	""	36	205	157	36	15	28	401	39	27	8	 
2015	12080	236	Fordham	-	Totals	-	-	-	-	42	0.271	0.356	0.367	1,387	205	376	69	11	""	14	182	146	41	6	35	297	21	80	30	 
2015	12080	236	Fordham	-	Opponent Totals	-	-	-	-	42	0.292	0.378	0.390	1,396	243	407	53	8	""	23	223	167	39	20	27	309	38	49	18	 
2015	12080	96	Fresno St.	-	Totals	-	-	-	-	44	0.273	0.352	0.390	1,456	220	398	60	13	""	28	194	142	41	12	41	327	40	28	20	 
2015	12080	96	Fresno St.	-	Opponent Totals	-	-	-	-	44	0.261	0.357	0.398	1,472	224	384	84	14	""	30	203	178	49	12	31	292	36	22	10	 
2015	12080	244	Furman	-	Totals	-	-	-	-	43	0.294	0.356	0.443	1,554	281	457	85	7	""	44	258	132	30	23	14	268	29	30	16	 
2015	12080	244	Furman	-	Opponent Totals	-	-	-	-	43	0.291	0.383	0.436	1,520	306	442	74	12	""	41	271	202	41	25	28	311	28	45	9	 
2015	12080	253	Ga. Southern	-	Totals	-	-	-	-	44	0.269	0.352	0.406	1,485	228	399	70	7	""	40	212	161	38	15	23	400	31	56	17	 
2015	12080	253	Ga. Southern	-	Opponent Totals	-	-	-	-	44	0.247	0.337	0.353	1,492	222	368	82	5	""	22	198	176	35	14	38	304	38	26	16	 
2015	12080	1092	Gardner-Webb	-	Totals	-	-	-	-	44	0.238	0.308	0.332	1,467	182	349	65	5	""	21	160	116	38	10	16	348	28	58	24	 
2015	12080	1092	Gardner-Webb	-	Opponent Totals	-	-	-	-	44	0.276	0.334	0.372	1,501	206	415	73	7	""	19	189	114	23	13	39	352	32	48	26	 
2015	12080	248	George Mason	-	Totals	-	-	-	-	41	0.289	0.372	0.397	1,446	234	418	73	13	""	19	204	150	47	11	31	293	25	47	14	 
