year	division	conf_id	conf_name	team_id	team_name	team_url
2013	3	835.0	SCAC	426	Millsaps	http://stats.ncaa.org/team/index/11320?org_id=426
2013	3	835.0	SCAC	2713	Oglethorpe	http://stats.ncaa.org/team/index/11320?org_id=2713
2013	3	835.0	SCAC	573	Rhodes	http://stats.ncaa.org/team/index/11320?org_id=573
2013	3	835.0	SCAC	652	Sewanee	http://stats.ncaa.org/team/index/11320?org_id=652
2013	3	835.0	SCAC	8746	Southwestern (TX)	http://stats.ncaa.org/team/index/11320?org_id=8746
2013	3	835.0	SCAC	715	Trinity (TX)	http://stats.ncaa.org/team/index/11320?org_id=715
2013	3	888.0	NECC	26107	Becker	http://stats.ncaa.org/team/index/11320?org_id=26107
2013	3	888.0	NECC	2691	Daniel Webster	http://stats.ncaa.org/team/index/11320?org_id=2691
2013	3	888.0	NECC	532	Elms	http://stats.ncaa.org/team/index/11320?org_id=532
2013	3	888.0	NECC	24317	Lesley	http://stats.ncaa.org/team/index/11320?org_id=24317
2013	3	888.0	NECC	30042	Mitchell	http://stats.ncaa.org/team/index/11320?org_id=30042
2013	3	888.0	NECC	21772	Newbury	http://stats.ncaa.org/team/index/11320?org_id=21772
2013	3	888.0	NECC	1379	Southern Vt.	http://stats.ncaa.org/team/index/11320?org_id=1379
2013	3	1471.0	UAA	73	Brandeis	http://stats.ncaa.org/team/index/11320?org_id=73
2013	3	1471.0	UAA	122	CWRU	http://stats.ncaa.org/team/index/11320?org_id=122
